Id,Price
2891,242701.7357551696
84,178348.5635477636
9260,197864.0494699466
15250,135033.62124369617
2348,210362.284975504
10427,256124.64973166055
13230,263344.4836985388
1691,203105.1495715796
8803,125091.58376427891
5464,193407.20443841105
10559,113805.72416541354
16787,306940.5480259976
4278,163942.15319981083
6183,165479.0032471669
12775,162883.45864300872
10104,169971.41880669963
13663,180346.29776049222
9404,252256.49258243688
14724,213535.6028214314
10040,167510.86634892522
4646,197749.900596689
4754,150810.12050603275
3310,221565.48716220842
2003,188413.93095592625
7312,256235.7741328312
10921,221453.06452435232
13419,277218.18325455853
10105,160382.27708406447
2196,308400.35929061007
12659,233571.27433066073
4380,244718.71618864086
10847,147982.18084386984
10805,290542.69859291165
8709,98010.85962164999
8319,173877.86750527672
2215,183869.58853734413
7000,201940.33508424344
7701,108708.9201208408
9678,192207.34898222674
14026,195928.8561417785
7971,175915.58144377416
13734,142389.43708728973
16483,174091.87733892194
6150,215396.4996999011
2931,278880.49178374314
5418,187452.30492562466
1662,561551.9820609725
2441,220966.81425132617
669,142996.4730564548
7734,178453.769608685
6010,251085.9106685892
266,148455.59522623493
632,147134.1006280459
16221,102508.91885178149
11832,175959.1613499384
5035,104230.1336182061
37,119220.6133402061
6168,189288.97529992525
11757,171763.0995630131
8086,119100.77526966095
6529,232616.98467178314
15121,179841.92471589462
13904,143845.89199653707
3711,183785.23523694865
16563,123930.8721440931
14494,166560.35034316528
3006,210128.32264698326
15299,106570.95399506962
92,272615.08124347276
8066,184845.41811323646
16071,199807.13153728386
10662,138418.59716630878
3883,206933.13565866032
5511,115782.78974312017
2821,250094.4603129317
9570,204788.4733873143
4326,258793.5825728571
9251,241206.86196938518
9031,213817.19334590257
12689,158439.8143306293
16380,256020.4884157826
1053,227588.09894255185
4568,181185.45523005832
16140,117353.52908979909
14356,418535.11731806234
8466,180838.0274725506
15652,138046.09463351936
3285,127989.86698922301
3198,158692.1938690292
14088,442181.639645091
2268,130291.81572478604
15472,208941.66555841157
1203,209595.10717718225
7157,347628.8180267358
6886,191350.6506029759
5083,238691.7686161311
7467,118627.82126103083
14068,198045.40597689393
2080,178613.80541509474
10865,169856.68613109033
13516,178286.96027667835
14150,213816.4890288414
7609,105953.8991854258
2144,290243.15829004394
10357,206348.45092340335
2396,230001.74062533095
1526,333724.66679434775
10890,228845.49267713862
8638,453650.3820979847
6050,269418.8401783243
7639,101582.58209617647
10544,181038.4965851947
9577,242295.0225996931
13195,210492.19265408252
3484,213091.27018636797
16668,416995.72214988724
7171,177858.85789501134
8547,217557.77226596556
12735,202982.8233181503
9093,184798.6987794055
15323,335543.48176663474
14897,138675.9709174834
5135,134650.73579157816
5327,189636.3304593481
13133,274149.3430058298
1676,306358.1971864618
16296,294101.2441562641
1095,140905.49187832396
12528,157032.648907167
7348,281573.85124777374
11663,163279.08738047938
1803,217044.4306072026
1510,206229.50785321166
16045,210132.5148078479
2900,142394.75965350884
3236,176200.6361778261
1318,270036.7888010724
14948,218472.93123085797
7840,269567.16815267527
15325,181271.600709985
8700,138517.42157181588
15706,198040.25922005478
14449,154269.24657295307
16117,188546.66555959813
4529,181343.6430009595
11199,187160.74075966887
4052,366576.64847107173
821,219424.90225364716
68,205111.83168008845
554,121624.05109273888
452,184709.41247018802
11394,308749.95253745967
11393,181466.16977213087
9535,177965.80356110903
4024,183429.1897943477
10069,201057.82426248447
12007,152993.19172990296
12368,372460.70189295814
1259,367526.2028218552
1124,332604.86683135567
3707,191386.90550073527
8767,164393.16532924867
1919,157810.32905877303
16741,157479.3367845004
6664,288311.35759359476
5688,374458.4562373699
7799,149369.17815222434
14843,312556.1726368974
7532,163975.71434635416
8133,173791.91846254736
6264,310703.6869141069
4125,158472.8256754416
2410,161067.95970155133
13607,209225.09484113444
1716,282713.2897633926
1370,142842.67994345562
2273,418741.433400037
15298,322634.50024564174
4284,262273.01826513204
12303,145217.33452794692
7808,137462.79226335502
2203,147575.05289560644
7237,119180.86990767426
15864,153338.27212641473
2844,133129.95375298616
5729,174348.16156019727
11812,310972.2510483009
1779,130582.23604143245
6442,127500.358049645
6160,209783.4537079538
8266,197337.3251935804
9903,154645.73868684348
2867,141589.21330275465
6998,181000.0444425223
13932,187502.41625180657
12587,168708.16223318165
3611,225537.7286560116
2646,270719.9934652129
1890,154068.66132704652
860,240834.56705525023
14187,209878.3197076471
12569,254779.3678384253
1276,93331.00898240392
12025,237468.7127137569
4890,285064.5270017084
14410,285810.1838519723
10352,292871.88483085274
11407,207241.64231138787
10384,173001.16235249423
7622,272369.34246312344
12578,163518.0816224823
15820,181522.61340486928
563,194730.46582866934
15226,172905.92511587034
6396,209959.19432891769
6247,143447.07461184528
3339,149635.55699652314
10975,236732.08274900995
7475,101448.53579366478
11129,203257.3032289885
3051,236259.77778366036
10232,244512.0179317153
14106,178911.22973825003
5502,234562.45830094122
4558,73759.53586975377
4181,142886.4544649974
8426,124203.58428353189
6611,153316.51999196387
14641,136923.09224326708
15539,270284.5891854064
13119,128846.72870131972
11716,177462.83545270926
7316,259445.76487385336
7791,108502.13594216554
13034,277325.6558000578
1068,277852.8737651952
4060,165611.33424723573
10172,202633.89885234484
2591,196239.59273145255
12494,347027.7233188657
7828,327854.9328818751
15284,187322.5934207898
7947,168737.77681791107
16335,221227.68662762793
10234,349995.8300745583
2797,263034.8034884511
5341,242199.07778713395
3059,267890.6152298157
1559,67585.47572970754
15320,273527.1889926419
10284,381591.88004614244
4134,235596.17605881774
4481,234065.06109300215
7222,178864.64178282546
4062,231344.48011804934
2192,238615.64168911998
9637,180426.61924038126
16236,163092.84939390785
4272,162056.7201798539
9406,282528.64190830203
14309,216090.12607014002
1946,247923.89368635413
16235,233419.54667933696
7146,162403.8579003808
16784,230370.5043744009
349,321460.3847762686
6251,172248.88063091226
5128,400704.3540183657
11718,185410.6367089428
16721,90341.83242537208
12517,173212.25973837858
15961,202348.99826703814
9428,152969.51199476566
14541,148131.54658397066
10168,110196.76678777591
11270,162121.664137497
13210,199772.10479450595
11518,167284.47790683366
12612,187864.60792370833
16352,119841.56889271464
9935,150675.43619335693
15521,332327.9943197934
11482,192122.07749851278
11443,158162.17583365942
9459,232526.293182147
9218,183419.98225492865
854,143168.90562718158
5619,131441.56298356416
9208,194841.0462461896
4391,145704.9869217661
15207,175461.16938144842
7183,185666.16283136565
16442,220421.47178328809
7936,86984.65829742678
10606,329843.09788690065
4979,157917.3248103942
4854,256372.94488439732
16476,119514.82215872167
10516,178345.0813401208
16261,284443.3368287146
90,288290.0049144928
5433,183443.8857834112
14338,138973.92556932298
13487,205493.94484479277
8211,482964.6684372098
170,153161.41127807897
14051,99927.26927725789
10686,204814.92816304523
7595,329126.31478714175
6777,374099.291645144
14661,183109.95273234806
13991,287313.25861163257
16795,179247.0313303633
2740,129504.45814205475
7368,350354.73731437564
2413,214412.35904198326
1852,491378.4411782068
15200,390719.34184359206
8467,309086.3405095369
16379,246610.03123327007
3375,180157.59654480946
5945,465695.49938018963
2641,184010.1476659541
2837,316111.95503236627
3498,210237.65804306976
10876,158315.02296123782
1285,227871.52732727784
9285,242838.68073641346
4015,331920.12339979934
2526,188723.45883762234
7814,196383.7403070984
7117,303506.26126518083
12359,122138.60619215567
3303,227368.85209727837
13874,175964.26734448088
5484,201222.22037417046
15067,153599.04583831917
12639,231958.31477342307
3388,221477.61207103438
4256,200680.1066488592
15738,205375.7080914732
14049,158458.4053599103
15780,186970.9870704299
9564,175992.35090259
11910,219564.4178363739
11315,181515.54898285528
1733,152500.70304709382
3910,345353.0142734828
7552,567820.9499486807
254,197174.04179318584
5222,220866.52820382197
8314,228695.91463539033
16743,270651.563295386
10335,112259.46969777567
8226,273917.1772175611
12254,245771.8037031423
13152,200155.8105479576
15020,204887.42560600862
16349,220696.24785272405
11924,169340.06592587204
12543,189419.792740674
14114,226382.38771100392
12318,253747.7648079739
15383,177200.9035165591
6679,203594.97008985534
635,184332.1936738765
15993,286233.4188566226
11375,169854.63728906342
11216,181178.14401511502
15401,206635.58502023702
11301,145233.37199826367
13804,279309.3933673929
10839,180957.25583667157
1588,331030.1467194929
3596,197521.0761996079
5816,179146.6742485545
8099,146743.54587273934
6551,181573.1348175112
14075,404506.33283219545
13431,220092.62646485248
9481,329296.45695308136
5295,148780.04931498977
15859,340881.6157014747
10634,339820.64791894046
444,227452.0932734988
11686,280583.4023153178
1213,209567.25168223635
13970,126494.40789941106
6849,325605.2817826539
9911,243421.04351424827
5649,170462.38835310988
7184,148098.2559804257
5877,288044.6461335843
1655,382929.9484496901
15301,206591.86718495373
12389,237633.5215469504
5241,291217.5044764987
7048,163957.534459634
10574,129335.04384979645
8593,184523.74580622287
4752,180571.02614535787
14663,173147.0003292112
10994,197767.28280952387
87,76276.48594382251
5132,119210.86233625766
6372,354590.7934371608
7411,318778.39909118833
3319,243181.7766443052
9355,114738.6119546127
5139,258316.56592432308
56,301532.37886112864
3249,207239.24713978975
5047,83343.66377534228
13238,341775.4279765724
2190,274615.7257515746
15599,176744.33603041366
6542,167814.90188404045
1968,169026.56721239415
5630,176281.47583016797
9157,211344.30188469292
789,169737.67798632555
1413,261326.64494129748
12514,228852.79525022878
13459,143555.2168963214
1345,242564.01372989768
4034,211325.90889680537
15169,155653.4094920013
6770,237352.1057383603
3334,179503.2947278133
12998,174052.16525468777
15870,254134.9010941121
1871,175965.4151250156
5770,181374.2134230153
13196,103701.26994231365
7633,199726.56887329213
10699,219875.2098724285
15470,180271.4136579144
1903,546192.5958859682
13860,203036.74591929902
7649,133876.97828879816
11043,134114.43430937763
2922,240941.60719291223
7538,291741.2336411305
9477,118775.72180683445
117,413258.43048536254
1457,233397.9239892679
7082,172644.35695963685
3053,274315.3649392562
12522,107677.17605255476
5744,338889.99966717325
13566,369134.92422521225
1464,151188.34174113898
3852,111546.96991579332
9557,238876.60222928037
14719,410732.29864979885
13978,135531.4916951747
3286,153217.62258070777
13019,316314.3580837472
1421,132588.49015578267
13502,176339.45936918407
14811,132057.83838035146
9297,284155.11864114756
7749,417160.7032631202
16555,140366.6780236197
14576,180595.55573948496
12766,161673.7792325969
4679,140100.53017983696
10033,192471.8592479729
11231,275529.47339624504
15112,146435.47527089127
10617,178203.32676826435
2175,171672.21276475023
16502,445355.2232803292
10106,188784.59550548613
12561,151166.00974295326
15907,330348.3490887168
8069,120188.95921558514
8316,132127.06488673628
12343,249938.47132247643
12092,139083.74092468794
1527,184099.06958842344
10010,206796.02019332745
655,102831.99481387319
10549,137382.78908634096
3248,109401.0257808441
13499,331178.54273704306
14959,209796.16221961804
6070,162945.39023380083
11360,219997.74403873525
12102,211650.14967118975
11870,289846.1989806855
3713,149567.76027204166
3230,149806.48564631052
7742,229553.54325597384
15092,330170.96677228843
8728,318966.2249660688
3386,142438.7193210977
9409,146645.11244135333
16545,259030.06284171384
3127,154061.72884557492
11344,153928.1472920075
2112,227162.71214557363
7310,212191.8271572341
6313,240372.89861283542
3681,412976.23552644777
5114,257224.410714017
270,147508.66748801974
14350,178881.7979655511
12223,357173.069036041
1066,183637.56451769776
16116,401702.3909105778
11410,572482.2462868717
4088,137694.8990217249
5956,186789.46855173714
14669,136164.18382544353
13871,145429.94383896046
4126,233235.28365724272
12114,181787.82848180234
16607,164918.3627406226
4266,225089.46985029895
13518,180798.5465809306
11856,246332.9321156327
3885,249759.39678133436
8891,183854.48349066055
4964,185643.02124502443
7696,143028.1694018162
6894,122337.77836341206
9766,202170.86872690768
4800,150085.3683857533
2840,182264.42041727644
4743,191270.9557659968
13562,417482.0653532583
8301,189773.6064479709
5405,177447.01682023128
1535,163920.20539602908
9073,130869.5879124641
1698,338594.69711705775
12262,226630.8526628512
6794,183916.09464946517
12701,192787.65668959968
8432,170085.57999786685
13540,133921.8952060242
8629,145483.5067161684
1440,178980.12802384543
8596,202081.31226509027
9575,270306.9994829866
14976,101249.56016170054
3149,225759.5932786848
5157,123406.06062391854
10748,176877.15871113876
9719,333091.89538168
6376,191571.99383065954
9733,171981.48849931583
4749,194638.85303689708
4994,394749.31113950687
538,210111.61390186797
5512,125500.53394535063
9778,132076.76873552543
9761,126435.66373307377
3174,364259.69067202724
13429,188527.7914212748
10467,72689.80728828517
14129,185773.64303102574
13608,195036.4815472378
11106,139591.7001259231
12048,172144.04872909086
1054,320237.3244483812
3582,79469.47734620595
1566,144795.50962509983
11529,137431.87539162577
11859,143150.85233236625
10582,152746.46570553828
14907,395451.7508739725
14039,155309.78571466677
10489,181006.8408126631
3331,327463.4041065759
10153,248883.5888741771
5271,167924.10329074998
11871,391550.33927951066
776,119836.62070475925
3994,108676.48271858422
9433,67562.95327406336
14275,148136.89336355877
8030,224010.8418619272
8169,271463.6721273628
8053,193462.33597152098
4822,183076.62685982432
13197,203747.6254447732
13634,236046.89952045865
8951,184671.77174558275
12176,271426.1708503593
15471,137465.0374064465
14962,112187.81475206019
12512,128223.13782696724
8697,515193.1741236847
7095,218673.97664342233
13639,190230.55523933665
16660,186315.70719465145
5848,146716.85733159343
5386,178287.90532967143
10880,319065.7229722839
3954,177790.1801411503
13426,220538.51276237055
5966,211074.74871370118
16315,289886.4734927225
7455,190707.31491821035
11071,233659.8707684316
14740,209424.89610869606
16087,195369.4996687488
8931,265386.2611749999
15289,150068.03061052941
16089,277109.60571109806
12128,180065.9245883975
4724,209555.12313162122
8585,209998.0850229346
7188,240062.28596026797
5423,141281.461592989
10488,181178.58845965844
5980,205956.70382369487
8376,233011.1579845444
12397,147578.95894983102
16496,222712.04665678402
4891,249052.31123861787
9710,135114.1908421972
6339,164680.7403753068
244,197088.9612025032
5002,241273.74355619508
5358,157765.16182392818
7636,153393.59435175496
9361,310325.35415532807
3601,123039.68309444826
15755,151063.63576758342
172,186271.89624797564
3037,338600.941432038
577,212955.09923327426
3607,190134.77631607896
2515,108022.31051657311
10413,146755.07784836364
10511,224799.879357278
4637,414648.01317809423
12736,275182.88813284156
9534,247644.9005716426
11641,148597.71314961105
10419,258110.45868750385
15313,117254.3864616727
14915,201969.5494032033
12409,347479.0122369438
9405,132385.1267230745
14066,205958.2773893679
14108,201392.9372112357
11931,233183.50787405434
11464,299737.4850047245
926,149608.7201907655
11190,220468.7276663021
10260,181741.19334966465
12712,194713.11075857992
1234,215096.15586207638
11608,104635.65688843944
3776,259462.9570774465
4881,193357.93409631186
10266,218249.83328899267
3262,233779.15300005942
3576,365030.7725911595
16604,465011.0391245309
8041,131209.70989055856
10691,248210.96679293227
8357,181705.49551536786
11661,147226.7588810159
4453,222547.81239423237
15936,219528.38395238094
8463,226231.3159384372
15770,206387.18501891234
466,168663.00714074526
14965,89862.79551488887
11227,156742.6015276513
9894,264297.16620470857
11746,203703.93538800377
4118,151845.493308599
756,341218.30041447503
15589,184209.68902011684
109,390928.50750664965
5778,200407.15723556103
1731,86525.44624634169
3450,141728.08965075272
2961,203893.2445937548
222,178221.5453606014
11454,359580.851405778
7339,186943.23475585767
12096,96224.22756325819
14074,187222.78969344177
4058,216908.10691188797
6603,233372.4931729852
3289,128024.88550316004
16681,284562.57998170075
8200,306768.1158264722
3343,254624.7978087576
7802,177275.42287001887
2082,370986.3803604533
217,252667.6878629707
1720,180848.64735887237
7224,238208.36188842126
6176,142697.4547110568
12571,254279.76341097493
16666,335323.59515878255
8908,195804.25712248814
6914,143275.85789682803
5428,193729.21327000594
381,182349.42349367804
3991,191743.896462598
16365,230957.65924604182
1046,185801.16083963693
391,148930.1186333389
9212,345376.54987802386
3022,175325.15958409494
9961,106933.44975200255
6764,256102.83467565003
7720,178072.37239303914
4809,234518.75153859376
8877,298002.1768021468
7817,187354.62089485573
10614,102374.4223675087
5553,264541.7416084165
16488,137085.34492049617
11002,170435.61321401165
13592,285524.3922336811
15050,233442.14589679815
13553,280842.84505622956
9041,186030.66787406465
5461,386851.83839799353
16274,402163.102253187
2138,111974.25044931454
6245,166380.72009558784
8245,147916.7233885261
6491,213552.50361618164
13218,201044.06184182916
13101,103733.20361217856
10462,143931.23396424073
4079,180314.9096090973
1506,528966.0194657914
14107,131238.8986170023
12215,265402.69810471835
11576,331268.7341538756
10567,232697.87861068427
12713,216450.65539454512
1468,501086.03978625336
2549,258921.50039097216
4172,230722.68315873324
12380,256361.90234749447
3513,109390.99880222879
8165,309048.73404362606
1127,224682.18828282788
14601,392081.6202159211
15526,335298.4904071751
986,278358.1962866082
14968,204760.6841292247
9348,205106.530570899
6317,277124.79880092165
7497,95510.88906490475
5079,299838.59377931105
528,175735.09695711586
10964,143337.78624402883
5812,308046.68001663935
11022,204971.82200734742
16251,135365.0631618828
5863,116744.77129231027
8664,218460.65809865552
5396,144584.4323083637
6917,241682.73612476245
12776,126515.62894405932
473,243149.80884360307
13333,222812.32607769806
13023,182731.50233682588
7357,216062.35440238085
10955,502110.61173700244
11914,323641.0108235535
12535,141900.98959046206
11205,126295.49542233862
13209,184326.4978825518
16119,383778.4591959122
2174,260967.87655820407
4834,201014.05510689496
10151,186501.1871966931
5584,189988.46572432588
6672,213538.6428277988
12858,260599.59845596165
5106,177315.26637737342
8884,180797.9044336743
13766,172302.47372644398
12556,125878.25050209132
12910,215068.96660524805
6258,126223.79160554774
7100,242117.15151451025
1793,154934.46849762328
3335,192405.5462164065
12835,184940.2761110525
10591,153061.32751413423
15707,277055.6437384039
16389,160591.94171666386
7440,388790.9249705691
6293,175070.66526488485
3937,196466.4834228566
16527,214221.21161937504
5102,242441.63161627232
10734,276917.460744449
7986,156285.1358367572
6495,172859.13688473322
9571,233507.37491868166
5131,196534.58583499666
10761,218651.44393189953
143,439373.48895922216
13829,155768.14536369112
13662,231856.9148691593
1771,152742.90992070682
5448,193192.34413843823
8594,162308.32151808203
12038,149653.98193988358
16471,163805.2912522892
16764,146037.78129629727
1282,163277.11390555807
15101,265172.09113142104
9473,139549.18278122816
2324,432136.92009994964
14448,225668.05661724784
6000,70975.79554139523
2077,139860.15085218142
12960,231469.67813108527
15837,217045.96003788346
8805,243372.01946095433
9987,223280.85731264154
1580,318810.0026550083
11089,127184.94263660835
10926,234186.85930007455
12773,404431.81353019393
6490,298295.8846488206
10858,123390.00937426928
2831,124580.44458906031
16326,145378.4545175532
371,205666.34254834996
8852,187533.67612936904
6713,288382.1875282386
4230,192973.826618297
3639,218285.42518561892
3642,187882.3260416637
5149,206972.123627122
2861,183443.91757621348
13300,87451.5489017126
2807,329352.5387334862
5919,103106.61201580374
12716,495809.8825315543
4271,213247.0911349213
16055,272371.9353222093
3747,239114.10528189383
5857,250572.55841546704
6884,326377.2155621965
16027,249929.53787100757
3512,268249.16593198123
5181,178779.5521098077
16732,280274.905026176
1908,179521.852127353
12082,165716.29241843993
7286,143819.47087725328
8216,138091.00699117832
6929,276040.9078172129
3950,347557.00199815276
12479,186059.02208647243
877,131546.41050440283
1366,190282.6866006913
384,135299.724379101
5767,203677.21681536056
6910,150857.19900161252
187,199514.83712364192
10164,239277.46632289936
8603,238298.57846895335
15834,245988.1857250925
3078,127023.71708585335
3479,241050.02288234193
6671,228043.98287123357
6078,177092.0954846865
16271,153531.65551621956
16191,164675.80480759538
11544,196593.7863738833
7781,204299.11292188338
14918,250296.39572808027
6238,168432.2931105786
12989,219157.58650355384
11907,184132.35893427822
9696,145284.3361334193
14084,263774.85648892215
3895,153349.176780322
4367,217328.25029288582
8453,65270.495562132746
7638,344302.25858929695
8373,236956.75376389266
4674,189531.74383883816
15787,143297.20782349003
5903,252170.00472563083
13679,217606.24296351607
9018,286728.5162363392
15823,253568.85439372167
13289,153219.61852092936
9896,209551.3370835587
14436,193866.71824891306
5547,250635.91569800346
4048,264262.44650226383
16579,202079.11732493257
8550,191513.8591361369
9385,284241.1945639968
5242,144586.57346323604
31,210797.20239220123
6144,256382.34472731338
3990,184596.75487539454
2523,81240.16456900559
12608,269232.0392191506
7234,165494.81240652152
15264,205144.26440133003
9623,198987.55054001696
3161,337146.87186142756
7425,100906.35434829602
13021,271677.73382820864
4044,153398.59962819295
15411,242141.01812470253
979,303289.8452300431
5514,243940.36378550396
4817,168039.3725860712
2115,187764.0557227953
10571,283378.02375955984
8992,234690.37062530994
15546,187986.42482437528
11359,125710.13820545595
11972,176758.01679836604
12838,161777.51064585405
5948,124801.4641920795
422,313248.9212656285
4855,145230.17174480238
16197,111795.7868251439
8926,429988.0869370476
5703,184431.63062125893
8848,187921.19847576835
7039,299702.9064160444
3806,160937.81759150402
15154,211548.88239828136
13132,197827.2530932324
7438,214046.3031612953
4398,207795.45269794032
2440,197892.59033857152
3751,151568.3214770347
1476,187418.3079745015
2264,258820.70027796796
16444,161326.00138537236
10704,156797.34700526434
4033,147764.9806223419
4508,115921.32825054035
16290,236888.50386681833
10387,214406.19680741604
5457,152031.5049817371
4910,277628.0323627999
7451,217326.8062965205
10732,172380.63520267836
8015,146308.48409234974
6148,187573.6992752875
5892,248872.90345022499
7825,229444.20036328235
6851,262112.9364034194
6633,224367.38432235422
2139,285007.10845427855
10213,275773.55034501164
2830,239877.3816348179
13907,137114.86432393632
15897,344595.76106376806
8311,181399.12621129781
14230,205625.91162700322
3878,209171.4408571735
13732,186393.894666137
12110,175798.67084411107
10675,268726.3735674837
12946,125699.09528348049
16754,205945.59706547644
4394,279191.8578785166
16728,177897.42693807252
14378,357963.63177358685
9949,171166.4746740645
994,193474.97165607763
13258,147947.41064594433
5883,325353.5089439047
6933,344890.9063110516
13193,229480.46164746353
13286,162665.0676382027
13407,362111.5338619344
7512,115482.65171646839
7221,197618.6700463769
14428,129609.29944601242
1740,194368.5232323222
3,130738.6920886885
12952,188603.63538775186
11537,145969.05474404385
2558,133025.9650075277
14081,230814.96587816728
3517,224359.06383439482
7149,233146.9776050334
15777,116905.83123263398
8995,240570.76566865854
826,329950.0411594634
509,229665.57606437593
14875,337465.81112028897
6591,143266.08941116618
11283,111275.4339356184
9897,252698.38764864937
14902,193425.85898197725
14291,201469.16717511692
3162,213037.9936343158
4206,183493.9593185343
11580,204115.18681108265
2007,214422.27110242733
14939,240554.84726446957
13572,174750.8687124001
10720,175332.1520667293
